^ARTICOLO        ^|^DES.ART.^|^DES.ART.2^|^N.ORD.^|^ANNO^|^RG^|^CONTO^|^RAG.SOC.^|^UM^|^Q.TA^|^Q.TA RESIDUA^|^Q.TA PRONTA^|^D.CONS. ^|^IMP.NET.RES.^
^A683650         ^|^BOX    T188 <3168>            ^|^                              ^|^P0000186^|2018|10|8004735|^TECMA srl                     ^|^PZ^|544000|544000|0|^07/05/2018^|^           1.301,79^
^A683710         ^|^IMPELLOR  T022 <3173>         ^|^                              ^|^P0000186^|2018|5|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^07/05/2018^|^           1.249,50^
^A683730         ^|^FLANGIA POMPA T020 < 3175>    ^|^                              ^|^P0000186^|2018|4|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^07/05/2018^|^           1.110,00^
^A683740         ^|^TAPPO SCATOLA MOD.A T189      ^|^<3176>                        ^|^P0000013^|2018|12|8004735|^TECMA srl                     ^|^PZ^|^          1.250,000^|108000|0|^06/04/2018^|^             174,96^
^A683740         ^|^TAPPO SCATOLA MOD.A T189      ^|^<3176>                        ^|^P0000186^|2018|11|8004735|^TECMA srl                     ^|^PZ^|^          1.250,000^|^          1.250,000^|0|^16/04/2018^|^           2.025,00^
^A683740         ^|^TAPPO SCATOLA MOD.A T189      ^|^<3176>                        ^|^P0000186^|2018|12|8004735|^TECMA srl                     ^|^PZ^|^          1.250,000^|^          1.250,000^|0|^07/05/2018^|^           2.025,00^
^A683760         ^|^MANOPOLA CON VITE M10 T193    ^|^<3177>                        ^|^P0000186^|2018|15|8004735|^TECMA srl                     ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/05/2018^|^           3.250,00^
^A683890         ^|^CHIOCCIOLA POMPA NUOVA        ^|^T344 <3185>                   ^|^P0000186^|2018|3|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|^          1.440,000^|0|^19/04/2018^|^           2.452,32^
^A683890         ^|^CHIOCCIOLA POMPA NUOVA        ^|^T344 <3185>                   ^|^P0000186^|2018|6|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^07/05/2018^|^           2.554,50^
^A683950         ^|^NOZZELE BIDET T559 BIANCO     ^|^<3191>                        ^|^P0000186^|2018|19|8004735|^TECMA srl                     ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^16/04/2018^|^             500,00^
^A684050         ^|^SCATOLA SCHEDA ELETTRONICA    ^|^MULTIFRAME T767 <3197>        ^|^P0000186^|2018|20|8004735|^TECMA srl                     ^|^PZ^|^          1.100,000^|^          1.100,000^|0|^07/05/2018^|^             200,20^
^A684060         ^|^COPERCHIO SCHEDA ELETTRONICA  ^|^MULTIFRAME T768 <3197>        ^|^P0000186^|2018|21|8004735|^TECMA srl                     ^|^PZ^|^          1.100,000^|^          1.100,000^|0|^07/05/2018^|^             200,20^
^A684120         ^|^FRONTALE MOBILE MO4/M6K 7016  ^|^0PPLU0010CF21 <3242>          ^|^P0000105^|2018|3|8005027|^RPS S.P.A.                    ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^08/06/2018^|^           1.644,00^
^A684130         ^|^COVER SUPER M04/M6K 7016      ^|^0PPLU0012CF21 <3241>          ^|^P0000105^|2018|5|8005027|^RPS S.P.A.                    ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^09/05/2018^|^             820,00^
^A684130         ^|^COVER SUPER M04/M6K 7016      ^|^0PPLU0012CF21 <3241>          ^|^P0000105^|2018|6|8005027|^RPS S.P.A.                    ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^11/06/2018^|^             820,00^
^A684130         ^|^COVER SUPER M04/M6K 7016      ^|^0PPLU0012CF21 <3241>          ^|^P0000105^|2018|7|8005027|^RPS S.P.A.                    ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^09/07/2018^|^             820,00^
^A684140         ^|^SCATOLA SLOT SNMP 2°          ^|^0PPLU0041B <3240>             ^|^P0000143^|2018|3|8005027|^RPS S.P.A.                    ^|^PZ^|^          8.000,000^|^          8.000,000^|0|^09/05/2018^|^           3.040,00^
^A684171         ^|^MASCHERINA DISPLAY MPS        ^|^+ 0EAU0612A <3239>            ^|^P0000219^|2018|1|8005027|^RPS S.P.A.                    ^|^PZ^|100000|100000|0|^18/05/2018^|^             300,00^
^A684180         ^|^MASCHERA DISPLAY MST+0EAU0504C^|^0PPLU0050AF51RR <3239>        ^|^P0000143^|2018|2|8005027|^RPS S.P.A.                    ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^09/05/2018^|^           1.800,00^
^A684180         ^|^MASCHERA DISPLAY MST+0EAU0504C^|^0PPLU0050AF51RR <3239>        ^|^P0000216^|2018|1|8005027|^RPS S.P.A.                    ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^08/06/2018^|^           1.800,00^
^A684201         ^|^ASSIEME CAMPANA ZM FILTER 1,3 ^|^SZMSCAE01/AQQ   TRITAN        ^|^P0000646^|2017|2|8004278|^MAZZER LUIGI S.P.A.           ^|^PZ^|50000|50000|0|^02/11/2017^|^             237,50^
^A684211         ^|^ASSIEME CAMPANA ZM FILTER 320 ^|^GR. SZMSCAE02/AQQ             ^|^P0000646^|2017|3|8004278|^MAZZER LUIGI S.P.A.           ^|^PZ^|300000|300000|0|^02/11/2017^|^           1.224,00^
^A684340         ^|^PROLUNGA PIEDINI 1 UNITA'     ^|^0PPLU0121AF51 <3229>          ^|^P0000216^|2018|6|8005027|^RPS S.P.A.                    ^|^PZ^|^          4.000,000^|^          4.000,000^|0|^08/06/2018^|^             960,00^
^A684350         ^|^GRIGLIA ESTETICA FISSA RT1/2  ^|^OPPLU0119BF38 <3228>          ^|^P0000216^|2018|4|8005027|^RPS S.P.A.                    ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^08/06/2018^|^           3.510,00^
^A684370         ^|^GRIGLIA ESTETICA RIMOV. RT1/2 ^|^TAM. OPPLU0120BF38RU<3228>    ^|^P0000216^|2018|5|8005027|^RPS S.P.A.                    ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^08/06/2018^|^           4.500,00^
^A684380         ^|^FRONTALE RIMOVIBILE  RT1/2    ^|^OPPLU0116BF51 <3227>          ^|^P0000216^|2018|2|8005027|^RPS S.P.A.                    ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^08/06/2018^|^           2.400,00^
^A684390         ^|^FRONTALE FISSO  RT1/2         ^|^OPPLU0115BF51 <3227>          ^|^P0000216^|2018|3|8005027|^RPS S.P.A.                    ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^08/06/2018^|^           2.200,00^
^A684470         ^|^VETRINO DISPLAY T2M/3/4       ^|^<3254>                        ^|^P0000143^|2018|1|8005027|^RPS S.P.A.                    ^|^PZ^|^          5.000,000^|^          5.000,000^|0|^09/05/2018^|^           2.200,00^
^A684510         ^|^FLANGIA LA350  PP30GF  GRIGIO ^|^<3225>      4012 REV.A        ^|^P0000180^|2018|1|8003223|^LGB Elettropompe S.R.L.       ^|^PZ^|500000|500000|0|^09/05/2018^|^             263,00^
^A684530         ^|^GIRANTE LA 350 IN HOSTACOM NAT^|^<3223>  4015 REV.A            ^|^P0000243^|2018|1|8003223|^LGB Elettropompe S.R.L.       ^|^PZ^|500000|500000|0|^14/05/2018^|^             193,50^
^A684550         ^|^GOMITO MASCHIO VALVOLA NON RIT^|^ORNO T893 <3261>              ^|^P0000186^|2018|16|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|710000|0|^16/04/2018^|^             438,07^
^A684550         ^|^GOMITO MASCHIO VALVOLA NON RIT^|^ORNO T893 <3261>              ^|^P0000186^|2018|22|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^30/04/2018^|^             925,50^
^A684560         ^|^RACC.DRITTO FEMMINA VALVOLA NO^|^N RITORNO T894 <3262>         ^|^P0000186^|2018|17|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|692000|0|^16/04/2018^|^             400,67^
^A684560         ^|^RACC.DRITTO FEMMINA VALVOLA NO^|^N RITORNO T894 <3262>         ^|^P0000186^|2018|23|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^30/04/2018^|^             868,50^
^A684570         ^|^RACC.DRITTO MASCHIO VALVOLA NO^|^N RITORNO T895 <3263>         ^|^P0000186^|2018|18|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|671000|0|^16/04/2018^|^             407,97^
^A684570         ^|^RACC.DRITTO MASCHIO VALVOLA NO^|^N RITORNO T895 <3263>         ^|^P0000186^|2018|24|8004735|^TECMA srl                     ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^30/04/2018^|^             912,00^
^A684600         ^|^VENTOLA FAN LA 071            ^|^A5E35491302 <3137>            ^|^P0000093^|2018|1|9010758|^SIEMENS AG                    ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^07/05/2018^|^             666,00^
^A684690         ^|^CORONA LUMINOSA BARRIERA LUNGA^|^119GV686                      ^|^P0000121^|2018|1|8004303|^CAME SPA                      ^|^PZ^|100000|100000|0|^02/03/2018^|^             155,00^
^A684690         ^|^CORONA LUMINOSA BARRIERA LUNGA^|^119GV686 <3245>               ^|^P0000163^|2018|2|8004303|^CAME SPA                      ^|^PZ^|100000|100000|0|^09/04/2018^|^             155,00^
^A800401         ^|^BOCCOLA MADREVITE OTTONE S896 ^|^SABBIATO <7>                  ^|^C0000010^|2018|1|8004303|^CAME SPA                      ^|^PZ^|480000|480000|0|^04/04/2018^|^           1.123,20^
^A802501         ^|^BRONZINA FERMO DOPPIO GIUNTO C^|^ARD. Grezzo Ottone <9>        ^|^C0000006^|2018|1|8004872|^A.B. GROUP SRL                ^|^PZ^|^          4.000,000^|^          4.000,000^|0|^07/09/2018^|^           5.568,00^
^A803030         ^|^LEVA RIARMO SBLOCCO A CHIAVE C^|^UBIC 6 <12>                   ^|^C0000009^|2018|3|8005061|^FAST SRL                      ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^09/04/2018^|^           2.980,00^
^A803040         ^|^LEVA AGGANCIO SBLOCCO CUBIC 6 ^|^2830 <12>                     ^|^C0000009^|2018|1|8005061|^FAST SRL                      ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^09/04/2018^|^           7.260,00^
^A803050         ^|^PIANO INCLINATO SBLOCCO CUBIC ^|^6 2831 <12>                   ^|^C0000009^|2018|2|8005061|^FAST SRL                      ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^09/04/2018^|^           2.840,00^
^A900501         ^|^MADREVITE UNIPARK in zama     ^|^                              ^|^C0000008^|2018|1|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^07/03/2018^|^             950,00^
^A900501         ^|^MADREVITE UNIPARK in zama     ^|^                              ^|^S0000034^|2018|1|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/05/2018^|^             147,50^
^A900501         ^|^MADREVITE UNIPARK in zama     ^|^                              ^|^S0000044^|2018|44|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/08/2018^|^             147,50^
^A900501         ^|^MADREVITE UNIPARK in zama     ^|^                              ^|^S0000034^|2018|2|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/10/2018^|^             147,50^
^A900601         ^|^GIUNTO UNIPARK in zama        ^|^TORNITO                       ^|^S0000034^|2018|7|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/07/2018^|^             392,50^
^A900601         ^|^GIUNTO UNIPARK in zama        ^|^TORNITO                       ^|^S0000034^|2018|3|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/08/2018^|^             392,50^
^A900601         ^|^GIUNTO UNIPARK in zama        ^|^TORNITO                       ^|^S0000044^|2018|45|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/08/2018^|^             392,50^
^A900601         ^|^GIUNTO UNIPARK in zama        ^|^TORNITO                       ^|^S0000034^|2018|4|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^02/11/2018^|^             392,50^
^A900701         ^|^PIGNONE PORT.UNIPARK in zama  ^|^                              ^|^S0000044^|2018|38|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/08/2018^|^             147,50^
^A900701         ^|^PIGNONE PORT.UNIPARK in zama  ^|^                              ^|^S0000034^|2018|6|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^02/11/2018^|^             147,50^
^ADDEBITO/AL     ^|^ADDEBITO PER STAMPAGGIO       ^|^PIASTRINO RIS.SCARTI          ^|^A0000101^|2018|2|8004724|^WINDOW AUTOMATION INDUSTRY srl^|^PZ^|1000|1000|0|^26/03/2018^|^               0,00^
^ADDEBITO/AL     ^|^ATTREZZAGGIO E RIPARAZIONE    ^|^STAMPO MAZ002                 ^|^A0000157^|2018|1|8004869|^V2 S.P.A.                     ^|^PZ^|1000|1000|0|^28/02/2018^|^             800,00^
^ADDEBITO/AL     ^|^FORATURA SU CALOTTA           ^|^30300351  A286110             ^|^A0000270^|2018|1|8004305|^CARDIN ELETTRONICA S.P.A.     ^|^PZ^|^          1.642,000^|^          1.642,000^|0|^16/04/2018^|^             574,70^
^ADDEBITO/AL     ^|^LAVORAZIONE DI RULLATURA      ^|^SU ROTORI                     ^|^A0000984^|2017|2|8005020|^BIANCHI INDUSTRY SPA          ^|^PZ^|500000|63000|0|^12/01/2018^|^              59,85^
^ADDEBITO/AL     ^|^MACHINING FIXTURE FOR ENDSHIE ^|^LD BS LE080                   ^|^T0000043^|2017|1|9010758|^SIEMENS AG                    ^|^PZ^|1000|1000|0|^20/07/2017^|^             450,00^
^ADDEBITO/AL     ^|^MTZ CALCULATION LME           ^|^1208-336-179  REV.B           ^|^A0000100^|2018|2|9010865|^LUPAL GMBH & CO. KG           ^|^PZ^|^          8.000,000^|^          8.000,000^|0|^13/04/2018^|^             216,00^
^ADDEBITO/AL     ^|^MTZ CALCULATION LME           ^|^1208-336-179  rev.B           ^|^A0000100^|2018|4|9010865|^LUPAL GMBH & CO. KG           ^|^PZ^|^          8.000,000^|^          8.000,000^|0|^13/04/2018^|^             280,00^
^ADDEBITO/AL     ^|^RULLATURA SU ROTORI           ^|^                              ^|^A0000194^|2018|2|8005020|^BIANCHI INDUSTRY SPA          ^|^PZ^|500000|500000|0|^02/05/2018^|^             475,00^
^ADDEBITO/PL     ^|^CAMBIO CONF. B682351 CLUBHOUSE^|^LE ROUET X6 RIF 5001-11 VERRE ^|^K0000004^|2017|2|8005023|^GOLD PLAST SPA                ^|^PZ^|^          2.004,000^|^          2.004,000^|0|^09/02/2017^|^             146,29^
^ADDEBITO/PL     ^|^CAMBIO CONF. B682351 CLUBHOUSE^|^LILI ROSE X6 RIF 5001-11 VERRE^|^K0000004^|2017|1|8005023|^GOLD PLAST SPA                ^|^PZ^|^          1.002,000^|^          1.002,000^|0|^09/02/2017^|^              73,15^
^ADDEBITO/PL     ^|^CAMBIO CONF. B683021 BACKSTAGE^|^LA CROIX X6 RIF 5000-11 VERRE ^|^K0000004^|2017|3|8005023|^GOLD PLAST SPA                ^|^PZ^|^          3.000,000^|^          3.000,000^|0|^09/02/2017^|^             219,00^
^ADDEBITO/PL     ^|^CONFEZIONAMENTO GRAND BLANC   ^|^SUPPLEMENTARE                 ^|^K0000100^|2017|2|8005023|^GOLD PLAST SPA                ^|^PZ^|^         30.240,000^|^          6.128,000^|0|^31/01/2018^|^             919,20^
^B287830         ^|^CORPO SPOT PRO D.83 MM.       ^|^<1137> Lav Mec                ^|^A0000127^|2018|2|8005059|^BIBETECH SPA                  ^|^PZ^|500000|500000|0|^28/02/2018^|^           4.325,00^
^B682520         ^|^HARRY TRASPARENTE TX          ^|^NO BRAND BULK SF5007-21       ^|^K0000095^|2017|1|9010793|^SC GOLD PLAST PRODUCTION SRL  ^|^PZ^|^          4.000,000^|375000|0|^30/11/2017^|^             346,13^
^C286640         ^|^GUSCIO INFERIORE              ^|^SBAV. <1044>                  ^|^A0000214^|2018|4|8004950|^VIMAR SPA                     ^|^PZ^|200000|200000|0|^20/04/2018^|^             701,40^
^C286650         ^|^GUSCIO SUPERIORE SFZ.004.002  ^|^Sbav. <1043>                  ^|^A0000214^|2018|5|8004950|^VIMAR SPA                     ^|^PZ^|200000|200000|0|^20/04/2018^|^             798,40^
^C286660         ^|^TERMINALE SFZ.006.001         ^|^LAV.MEC. <1044>               ^|^A0000214^|2018|6|8004950|^VIMAR SPA                     ^|^PZ^|400000|400000|0|^20/04/2018^|^             193,20^
^C287470         ^|^ATTACCO RAD. TUBO 50X10       ^|^<1126> lav.mecc.              ^|^A0000003^|2018|2|9010740|^IRROM INDUSTRIE  srl          ^|^PZ^|^         10.000,000^|^          4.600,000^|0|^12/02/2018^|^           2.898,00^
^E288220         ^|^MOUNTING FLANGE KS03 grezzo   ^|^A5E42935246   CASTING         ^|^A0000067^|2018|3|9010758|^SIEMENS AG                    ^|^PZ^|2000|2000|0|^10/05/2018^|^               6,80^
^E288220         ^|^MOUNTING FLANGE KS03 grezzo   ^|^A5E42935246   CASTING         ^|^A0000252^|2018|1|9010758|^SIEMENS AG                    ^|^PZ^|500000|500000|0|^15/06/2018^|^           1.700,00^
^E288230         ^|^MOUNTING FLANGE KS04    grezzo^|^A5E42452872     CASTING       ^|^A0000068^|2018|3|9010758|^SIEMENS AG                    ^|^PZ^|2000|2000|0|^10/05/2018^|^               7,02^
^E288230         ^|^MOUNTING FLANGE KS04    grezzo^|^A5E42452872     CASTING       ^|^A0000253^|2018|1|9010758|^SIEMENS AG                    ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^15/06/2018^|^           5.265,00^
^E613510         ^|^MANIGLIA OBLO' BIANCO         ^|^st.01 <2257>                  ^|^P0000233^|2018|11|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/05/2018^|^              65,00^
^E613510         ^|^MANIGLIA OBLO' BIANCO         ^|^st.01 <2257>                  ^|^P0000233^|2018|12|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/06/2018^|^              65,00^
^E613520         ^|^BASE MANIGLIA OBLO' BIANCO    ^|^st.01 <2257>                  ^|^P0000233^|2018|9|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/05/2018^|^              86,00^
^E613520         ^|^BASE MANIGLIA OBLO' BIANCO    ^|^st.01 <2257>                  ^|^P0000233^|2018|10|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/06/2018^|^              86,00^
^E613530         ^|^PERNO DI BLOCCAGGIO MANIGLIA O^|^BLO' BIANCO st.01 <2257>      ^|^P0000233^|2018|7|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/05/2018^|^              62,00^
^E613530         ^|^PERNO DI BLOCCAGGIO MANIGLIA O^|^BLO' BIANCO st.01 <2257>      ^|^P0000233^|2018|8|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^05/06/2018^|^              62,00^
^E613540         ^|^TAPPO COPERTURA VITE SENZA FIN^|^E OBLO' BIANCO st.01 <2257>   ^|^P0000233^|2018|5|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/05/2018^|^              61,00^
^E613540         ^|^TAPPO COPERTURA VITE SENZA FIN^|^E OBLO' BIANCO st.01 <2257>   ^|^P0000233^|2018|6|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/06/2018^|^              61,00^
^E613560         ^|^COPRI CERNIERA OBLO' BIANCO   ^|^st.01 <2259>                  ^|^P0000225^|2018|3|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          5.000,000^|^          5.000,000^|0|^07/05/2018^|^             345,00^
^E613560         ^|^COPRI CERNIERA OBLO' BIANCO   ^|^st.01 <2259>                  ^|^P0000225^|2018|4|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          5.000,000^|^          5.000,000^|0|^06/07/2018^|^             345,00^
^E613570         ^|^CORNICE A "L" OBLO' BIANCO    ^|^st.01 <2260>                  ^|^P0000194^|2018|2|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^04/05/2018^|^             690,00^
^E613580         ^|^TELAIO PER ZANZARIERA OBLO' BI^|^ANCO st.01 <2261>             ^|^P0000233^|2018|3|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/05/2018^|^             257,00^
^E613580         ^|^TELAIO PER ZANZARIERA OBLO' BI^|^ANCO st.01 <2261>             ^|^P0000233^|2018|4|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/06/2018^|^             257,00^
